id,claim,evidence_doc_id,evidence_label,evidence_sentences,cited_doc_ids
1119,Sympathetic nerve activity is elevated throughout normal pregnancy.,13907928,SUPPORT,[3],[ 5323845 18997216 13907928]
1119,Sympathetic nerve activity is elevated throughout normal pregnancy.,13907928,SUPPORT,[4],[ 5323845 18997216 13907928]
1120,Sympathetic nerve activity is reduced throughout normal pregnancy.,5323845,CONTRADICT,[4],[ 5323845 18997216 13907928]
1120,Sympathetic nerve activity is reduced throughout normal pregnancy.,5323845,CONTRADICT,[10],[ 5323845 18997216 13907928]
1120,Sympathetic nerve activity is reduced throughout normal pregnancy.,18997216,CONTRADICT,[0],[ 5323845 18997216 13907928]
1120,Sympathetic nerve activity is reduced throughout normal pregnancy.,18997216,CONTRADICT,[3],[ 5323845 18997216 13907928]
1120,Sympathetic nerve activity is reduced throughout normal pregnancy.,13907928,CONTRADICT,[3],[ 5323845 18997216 13907928]
1120,Sympathetic nerve activity is reduced throughout normal pregnancy.,13907928,CONTRADICT,[4],[ 5323845 18997216 13907928]
1125,Systemic immunosuppressive (IS) therapy does not enhance the chance of cancer mortality in patients with inflammatory eye disease (IED),21009874,SUPPORT,[12],[21009874]
1125,Systemic immunosuppressive (IS) therapy does not enhance the chance of cancer mortality in patients with inflammatory eye disease (IED),21009874,SUPPORT,[15],[21009874]
1126,Systemic immunosuppressive (IS) therapy increases the chance of cancer mortality in patients with inflammatory eye disease (IED),21009874,CONTRADICT,[12],[21009874]
1126,Systemic immunosuppressive (IS) therapy increases the chance of cancer mortality in patients with inflammatory eye disease (IED),21009874,CONTRADICT,[15],[21009874]
1127,Systemic lupus erythematosus is a risk factor for cardiovascular disease.,27466734,SUPPORT,[7],[27466734]
1128,T cell receptor /CD3 microdomains are required to induce the immunologic synapse.,33499189,SUPPORT,[0],[33499189  9283422]
1128,T cell receptor /CD3 microdomains are required to induce the immunologic synapse.,33499189,SUPPORT,[4],[33499189  9283422]
1133,TMEM27 is a marker for beta cells.,24142891,SUPPORT,[1],[24142891]
1133,TMEM27 is a marker for beta cells.,24142891,SUPPORT,[4],[24142891]
1133,TMEM27 is a marker for beta cells.,24142891,SUPPORT,[6],[24142891]
1134,TNFAIP3 is a glioblastoma tumor enhancer.,33370,SUPPORT,[4],[33370]
1134,TNFAIP3 is a glioblastoma tumor enhancer.,33370,SUPPORT,[9],[33370]
1135,TNFAIP3 is a glioblastoma tumor suppressor.,33370,CONTRADICT,[4],[33370]
1135,TNFAIP3 is a glioblastoma tumor suppressor.,33370,CONTRADICT,[9],[33370]
1136,TNFAIP3 is a tumor enhancer in glioblastoma.,33370,SUPPORT,[6],[33370]
1136,TNFAIP3 is a tumor enhancer in glioblastoma.,33370,SUPPORT,[9],[33370]
1138,TRAP+ osteoclasts regulate mature osteoblast maintenance.,6796297,SUPPORT,[3],[6796297]
1139,Taking 400mg of α-tocopheryl acetate does not prevent prostate cancer.,12009265,SUPPORT,[9],[12009265]
1139,Taking 400mg of α-tocopheryl acetate does not prevent prostate cancer.,12009265,SUPPORT,[14],[12009265]
1141,Taking 400mg of α-tocopheryl acetate in combination with vitamin C reduces the risk of prostate cancer.,12009265,CONTRADICT,[ 9 10],[12009265]
1141,Taking 400mg of α-tocopheryl acetate in combination with vitamin C reduces the risk of prostate cancer.,12009265,CONTRADICT,[14],[12009265]
1142,Taking anti-depresents is associated with a decrease in the Aβ level in the brain of experimental animals.,5260382,SUPPORT,[5],[5260382]
1145,Taxation of sugar-sweetened beverages reduced the incidence rate of type II diabetes in India.,10071552,SUPPORT,[4],[10071552]
1145,Taxation of sugar-sweetened beverages reduced the incidence rate of type II diabetes in India.,10071552,SUPPORT,[5],[10071552]
1145,Taxation of sugar-sweetened beverages reduced the incidence rate of type II diabetes in India.,10071552,SUPPORT,[8],[10071552]
1148,Ten percent (10%) of kidney cancers in the UK are attributable to excess weight.,4828631,SUPPORT,[10],[4828631]
1153,The C-type lectin receptor (CLEC-2) rearranges the actin cytoskeleton in dendritic cells to promote efficient motility along stromal surfaces.,7370282,SUPPORT,[5],[7370282]
1153,The C-type lectin receptor (CLEC-2) rearranges the actin cytoskeleton in dendritic cells to promote efficient motility along stromal surfaces.,7370282,SUPPORT,[6],[7370282]
1156,The DESMOND program caused substantial weight loss in most participants.,12584053,CONTRADICT,[13],[12584053]
1157,The DESMOND program demonstrates no significant impact on biochemical outcomes.,12584053,SUPPORT,[9],[12584053]
1157,The DESMOND program demonstrates no significant impact on biochemical outcomes.,12584053,SUPPORT,[10],[12584053]
1157,The DESMOND program demonstrates no significant impact on biochemical outcomes.,12584053,SUPPORT,[13],[12584053]
1158,The DESMOND program demonstrates no significant impact on lifestyles outcomes.,12584053,SUPPORT,[13],[12584053]
1159,The DESMOND program demonstrates no significant impact on weight loss.,12584053,SUPPORT,[13],[12584053]
1161,The DEXI promoter region is bound by multiple transcription factors in a murine haematopoietic progenitor cell line.,,,[],[13048272]
1162,The DdrB protein from Deinococcus radiodurans functions as a pentamer.,15305881,SUPPORT,[4],[15305881]
1164,The G34R/V mutation creates a hypomethylated phenotype at the H3K36 histone.,,,[],[4455466]
1165,The G34R/V mutation does not create a hypomethylated phenotype at the H3K36 histone.,,,[],[4455466]
1166,The H2A-H2B eviction defect is compensated for by other histone chaperone(s).,,,[],[9889151]
1168,The HSV-2 infection is typically asymptomatic.,,,[],[8563659]
1169,The M2-phenotype in brown adipose tissue macrophages increases brown adipose tissue thermogenic activity.,4319174,SUPPORT,[5],[4319174]
1169,The M2-phenotype in brown adipose tissue macrophages increases brown adipose tissue thermogenic activity.,4319174,SUPPORT,[6],[4319174]
1170,The NF-κB essential modulator gene induces intestinal inflammation by promoting receptor-interacting protein (RIP) kinase 1 kinase activity-mediated epithelial cell death.,18956141,CONTRADICT,[3],[18956141]
1170,The NF-κB essential modulator gene induces intestinal inflammation by promoting receptor-interacting protein (RIP) kinase 1 kinase activity-mediated epithelial cell death.,18956141,CONTRADICT,[4],[18956141]
1171,The NF-κB essential modulator gene prevents intestinal inflammation by inhibiting receptor-interacting protein (RIP) kinase 1 kinase activity-mediated epithelial cell death.,18956141,SUPPORT,[3],[18956141]
1171,The NF-κB essential modulator gene prevents intestinal inflammation by inhibiting receptor-interacting protein (RIP) kinase 1 kinase activity-mediated epithelial cell death.,18956141,SUPPORT,[4],[18956141]
1173,The PDPN gene deactivates the C-type lectin receptor (CLEC-2).,7370282,CONTRADICT,[1],[7370282]
1173,The PDPN gene deactivates the C-type lectin receptor (CLEC-2).,7370282,CONTRADICT,[6],[7370282]
1174,The PPR MDA5 has twenty N-terminal CARD domains.,,,[],[31272411]
1176,The PRDM1 gene is a key determinant of primordial germ cells.,13910150,SUPPORT,[0],[13910150]
1177,"The PRDM1 gene, when combined with the PRDM14 gene, plays an important role during primordial germ cell specification.",13910150,SUPPORT,[0],[13910150]
1178,The PRR MDA5 has a C-terminal domain.,,,[],[31272411]
1181,The RANK-RANK-Ligand (RANKL) pathway is involved in the development of Aire-expressing medullary thymic epithelial cells (mTECs).,301838,SUPPORT,[1],[  301838  2734421 39128592  3952288]
1181,The RANK-RANK-Ligand (RANKL) pathway is involved in the development of Aire-expressing medullary thymic epithelial cells (mTECs).,301838,SUPPORT,[3],[  301838  2734421 39128592  3952288]
1181,The RANK-RANK-Ligand (RANKL) pathway is involved in the development of Aire-expressing medullary thymic epithelial cells (mTECs).,2734421,SUPPORT,[2],[  301838  2734421 39128592  3952288]
1181,The RANK-RANK-Ligand (RANKL) pathway is involved in the development of Aire-expressing medullary thymic epithelial cells (mTECs).,2734421,SUPPORT,[3],[  301838  2734421 39128592  3952288]
1181,The RANK-RANK-Ligand (RANKL) pathway is involved in the development of Aire-expressing medullary thymic epithelial cells (mTECs).,2734421,SUPPORT,[4],[  301838  2734421 39128592  3952288]
1181,The RANK-RANK-Ligand (RANKL) pathway is involved in the development of Aire-expressing medullary thymic epithelial cells (mTECs).,2734421,SUPPORT,[5],[  301838  2734421 39128592  3952288]
1181,The RANK-RANK-Ligand (RANKL) pathway is involved in the development of Aire-expressing medullary thymic epithelial cells (mTECs).,39128592,SUPPORT,[2],[  301838  2734421 39128592  3952288]
1181,The RANK-RANK-Ligand (RANKL) pathway is involved in the development of Aire-expressing medullary thymic epithelial cells (mTECs).,3952288,SUPPORT,[3],[  301838  2734421 39128592  3952288]
1181,The RANK-RANK-Ligand (RANKL) pathway is involved in the development of Aire-expressing medullary thymic epithelial cells (mTECs).,3952288,SUPPORT,[4],[  301838  2734421 39128592  3952288]
1182,The Snf1 complex regulates carbon and energy metabolism in baker's yeast (Saccharomyces cerevisiae).,14541844,SUPPORT,[3],[14541844]
1183,The TRaF1/C5 rs10818488 allele polymorphism regulates the neighboring C5 gene.,,,[],[1967017]
1184,The US health care system can save up to $5 billion if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,16737210,CONTRADICT,[10],[16737210]
1186,The World Health Organization's (WHO) data collection process is biased downward by unequal selection of larger outbreaks.,,,[],[7485455]
1188,The ability of activator E2Fs in preventing cell death is limited to terminally differentiated cells.,,,[],[4394817]
1190,The amount of publicly available DNA data doubles every 10 months.,,,[],[30655442]
1193,"The appearance of brown-like or beige cells primarily occurs in visceral fat, not subcutaneous fat.",,,[],[20532591]
1195,The artifactual C-terminal helix swapping in the StART domain is observed in the Ups1-Mdm35 heterodimer of the StARkin superfamily.,,,[],[26283293]
1205,The combination of physical examinations with C-reactive protein values do not improve the accuracy of radiographic verified pneumonia predictions.,5558754,CONTRADICT,[10],[5558754]
1205,The combination of physical examinations with C-reactive protein values do not improve the accuracy of radiographic verified pneumonia predictions.,5558754,CONTRADICT,[17],[5558754]
1206,The composition of myosin-II isoform switches from the A isoform to the B isoform during hematopoietic differentiation.,,,[],[18909530]
1208,The cytokine receptor which regulates chemotaxis and formation of lymph nodes is involved in production of myeloperoxidase in the left atrium.,,,[],[10284593]
1209,The deamination of cytidine to uridine on the minus strand of viral DNA can inactivate the viral genome by inducing G-to-A mutations.,4347374,SUPPORT,[3 5],[4347374]
1210,The density of cytokine receptor bearing cells affects the distance over which cytokines act.,4928282,SUPPORT,[9],[4928282]
1211,The density of cytokine receptor bearing cells has no effect on the distance over which cytokines act.,4928282,CONTRADICT,[9],[4928282]
1212,The deregulated and prolonged activation of monocytes has deleterious effects in chronic infectious conditions.,,,[],[ 6493422 44724517]
1214,The deregulated and prolonged activation of monocytes improves inflammatory disease outcomes.,,,[],[ 6493422 14407673]
1215,The effect of Lipopolysaccharides on kidney barrier function is dependent on inflammation levels.,,,[],[16355392]
1218,The first MBT repeat of the four malignant brain tumor (4MBT) domain of Drosophila's Sfmbt and of the orthologous mammalian L3MBTL2 is required for the interaction with the spacer region of Drosophila's Pleiohomeotic (Pho) or its human ortholog YY1.,,,[],[15635366]
1219,"The gene daf-16, which encodes forkhead Box O (FOXO), is required for all phenotypes associated with reduced insulin/insulin-like growth factor (Igf) signaling.",,,[],[ 9393969 14864285]
1220,The generation of reactive oxygen species by activated oncogenes contributes to the increased genomic instability of leukaemia cells.,13023410,SUPPORT,[0 1],[13023410]
1220,The generation of reactive oxygen species by activated oncogenes contributes to the increased genomic instability of leukaemia cells.,13023410,SUPPORT,[5],[13023410]
1223,The innate immune response struggles to remove small numbers of parasites.,5289038,CONTRADICT,[3],[5289038]
1224,The latent infection of myeloid cells with human cytomegalovirus induces a number of changes in gene expression.,21932050,SUPPORT,[3],[21932050 34016987]
1224,The latent infection of myeloid cells with human cytomegalovirus induces a number of changes in gene expression.,34016987,SUPPORT,[4],[21932050 34016987]
1224,The latent infection of myeloid cells with human cytomegalovirus induces a number of changes in gene expression.,34016987,SUPPORT,[5],[21932050 34016987]
1224,The latent infection of myeloid cells with human cytomegalovirus induces a number of changes in gene expression.,34016987,SUPPORT,[9],[21932050 34016987]
1227,The mean suicide rate in women is higher after miscarriage than live birth.,25641414,SUPPORT,[7],[25641414]
1228,The mean suicide rate in women is lower after miscarriage than live birth.,25641414,CONTRADICT,[7],[25641414]
1229,The microtubule-dependent delivery and secretion of matrix metalloproteases (MMPs) is partially responsible for the disassembly of adhesion sites.,1676568,SUPPORT,[4],[1676568]
1230,The minor G allele of FOXO3 downregulates pro-inflammatory cytokines.,13905670,SUPPORT,[4],[13905670]
1231,The minor G allele of FOXO3 is related to less severe symptoms of Crohn's Disease.,13905670,SUPPORT,[3],[13905670]
1234,The minor G allele of FOXO3 up-regulates IL-10.,13905670,SUPPORT,[4],[13905670]
1235,The morphology change from large white adipocytes to small brown adipocytes is a sign of decreased energy expenditure potential in white adipose tissue.,,,[],[17973161]
1236,The morphology change from large white adipocytes to small brown adipocytes is a sign of increased energy expenditure potential in white adipose tissue.,,,[],[17973161]
1237,The most prevalent adverse events to Semaglutide are cardiovascular.,3654468,CONTRADICT,[12],[3654468]
1238,The most prevalent adverse events to Semaglutide are gastrointestinal.,3654468,SUPPORT,[12],[3654468]
1239,The myocardial cell lineage originally develops from cardiac progenitors of exclusively endodermal origin.,4427392,CONTRADICT,[1],[21387297  4427392]
1244,The number of unfertilized oocytes in mated hermaphrodites increases with age.,,,[],[18949516]
1246,The one-child policy has created a hospitable environment for female infants.,7662395,CONTRADICT,[10],[7662395]
1247,The origin of the CRF01_1b2k protein occurred between 1923 and 1956.,,,[],[5114282]
1248,The peak incidence of fractures occurs during pubertal growth spurt in early adolescents.,7209559,SUPPORT,[0],[7209559]
1249,The peak incidence of fractures occurs in toddlers.,7209559,CONTRADICT,[0],[7209559]
1253,The predominant localization of Linc00173 is in mononuclear macrophage nuclei.,,,[],[3321943]
1254,The proliferative capacity of neural progenitors differs across species.,16939583,SUPPORT,[2],[16939583]
1254,The proliferative capacity of neural progenitors differs across species.,16939583,SUPPORT,[3],[16939583]
1255,The proliferative capacity of progenitors is regulated cell-autonomously.,16939583,SUPPORT,[4],[16939583]
1257,The proportion of people with visual difficulty is two times higher in low-income countries than in high-income countries.,,,[],[581832]
1258,The recruitment of Wdr5 to its target loci depends on Kat8.,12040627,SUPPORT,[7],[12040627]
1260,The relationship between a breast cancer patient's capacity to metabolize tamoxifen and treatment outcome is independent of the patient's genetic make-up.,24341590,CONTRADICT,[11],[24341590]
1260,The relationship between a breast cancer patient's capacity to metabolize tamoxifen and treatment outcome is independent of the patient's genetic make-up.,24341590,CONTRADICT,[12],[24341590]
1260,The relationship between a breast cancer patient's capacity to metabolize tamoxifen and treatment outcome is independent of the patient's genetic make-up.,24341590,CONTRADICT,[13],[24341590]
1261,The removal of reactive oxygen species by activated oncogenes contributes to the increased genomic instability of leukaemia cells.,13023410,CONTRADICT,[0 1],[13023410]
1261,The removal of reactive oxygen species by activated oncogenes contributes to the increased genomic instability of leukaemia cells.,13023410,CONTRADICT,[5],[13023410]
1263,The repeat-variable diresidue (RVD) in the loop of Transcription-Activator Like (TAL) effectors specifies the nucleotides-amino acid contact at the target promoter element.,3981729,SUPPORT,[0 1],[3981729]
1265,The risk of breast cancer among parous women decreases with placental weight of pregnancies.,37480103,CONTRADICT,[10],[37480103]
1265,The risk of breast cancer among parous women decreases with placental weight of pregnancies.,37480103,CONTRADICT,[12],[37480103]
1268,The risk of cancer rises with level of alcohol consumption.,52072815,SUPPORT,[8],[52072815]
1268,The risk of cancer rises with level of alcohol consumption.,52072815,SUPPORT,[11],[52072815]
1269,The risk of female prisoners harming themselves is ten times that of male prisoners.,13900610,SUPPORT,[7],[13900610]
1269,The risk of female prisoners harming themselves is ten times that of male prisoners.,13900610,SUPPORT,[8],[13900610]
1275,The tip of the inner tube of the toxic type VI secretion system (T6SS) antibacterial effector in Escherichia coli (E. coli) is decorated with VgrG and PAAR proteins.,,,[],[27731651]
1276,The tissue surrounding the granuloma in an immune cell induces an anti-inflammatory immune response.,3475317,SUPPORT,[5],[3475317]
1284,Therapeutics receiving accelerated approval encounter a lower frequency of post-marketing safety events,3578380,CONTRADICT,[9],[3578380]
1288,There is a positive correlation between hip fractures and statin use.,4687948,CONTRADICT,[7],[4687948]
1288,There is a positive correlation between hip fractures and statin use.,4687948,CONTRADICT,[9],[4687948]
1288,There is a positive correlation between hip fractures and statin use.,4687948,CONTRADICT,[10],[4687948]
1288,There is a positive correlation between hip fractures and statin use.,4687948,CONTRADICT,[13],[4687948]
1289,There is a relation between Erythromycin use and hypertrophic pyloric stenosis.,21239672,SUPPORT,[9],[21239672]
1289,There is a relation between Erythromycin use and hypertrophic pyloric stenosis.,21239672,SUPPORT,[10],[21239672]
1291,There is no association between HNF4A mutations and diabetes risks.,,,[],[56893404]
1293,There is no increased risk of hypospadias with clomiphene.,43329366,CONTRADICT,[1],[43329366]
1294,There is no known interaction between Pioneer factor OCT3/4 and major chromatin remodeling factors.,2078658,CONTRADICT,[3],[ 2078658 30507607]
1294,There is no known interaction between Pioneer factor OCT3/4 and major chromatin remodeling factors.,30507607,CONTRADICT,[3],[ 2078658 30507607]
1295,There is no relation between Erythromycin use and hypertrophic pyloric stenosis.,21239672,CONTRADICT,[9],[21239672]
1295,There is no relation between Erythromycin use and hypertrophic pyloric stenosis.,21239672,CONTRADICT,[10],[21239672]
1297,There was an estimated 30 million cases of pneumonia in young children worldwide in 2010.,9167230,SUPPORT,[5],[9167230]
1300,Thiopurine active metabolites can be catabolized through dephosphorylation of thioguanine nucleotides.,,,[],[6421792]
1302,Tirasemtiv has no effect on cardiac muscle.,,,[],[12631697]
1304,Tirasemtiv targets cardiac muscle.,,,[],[12631697]
1305,Tirasemtiv targets fast-twitch muscle.,12631697,SUPPORT,[1],[12631697]
1305,Tirasemtiv targets fast-twitch muscle.,12631697,SUPPORT,[2],[12631697]
1306,Toll-like receptor (TLR) signaling is involved in the pathogenesis of human MDS.,,,[],[6000423    5836]
1307,Tonic signaling from the scFv induces constitutive stimulation.,,,[],[18231807]
1308,Tonic signaling from the scFv is amplified by MyD88/CD40.,,,[],[18231807]
1309,Tonic signaling from the scFv prevents constitutive stimulation.,,,[],[18231807]
1310,Traditional reviews are biased in their interpretations.,,,[],[8042158]
1311,"Trans-acting factors, such as lncRNAs, influence mRNA translation.",13763195,SUPPORT,[1],[13763195]
1311,"Trans-acting factors, such as lncRNAs, influence mRNA translation.",13763195,SUPPORT,[3],[13763195]
1311,"Trans-acting factors, such as lncRNAs, influence mRNA translation.",13763195,SUPPORT,[4],[13763195]
1311,"Trans-acting factors, such as lncRNAs, influence mRNA translation.",13763195,SUPPORT,[5],[13763195]
1311,"Trans-acting factors, such as lncRNAs, influence mRNA translation.",13763195,SUPPORT,[6],[13763195]
1312,Transcription factor EB induces transcription of pro-inflammatory cytokines in macrophages infected with Staphylococcus aureus.,24177706,SUPPORT,[4],[24177706]
1314,Transcription rates in S. cerevisiae range between 0.7 and 2 kb/min.,,,[],[13072112 16237005]
1315,Transcription rates in S. cerevisiae range between 7 and 12 kb/min.,,,[],[13072112 16237005]
1322,Transplanted human glial progenitor cells can mature in their host animal.,16284655,SUPPORT,[2],[16284655]
1323,Treatment with a protein named FN impairs regenerative abilities of aged muscles.,19912367,CONTRADICT,[2],[19912367]
1323,Treatment with a protein named FN impairs regenerative abilities of aged muscles.,19912367,CONTRADICT,[4],[19912367]
1324,Treatment with a protein named FN restores regenerative abilities of aged muscles.,19912367,SUPPORT,[2],[19912367]
1324,Treatment with a protein named FN restores regenerative abilities of aged muscles.,19912367,SUPPORT,[4],[19912367]
1325,Treatment with the EC uptake inhibitor AM404 resulted in a dose-dependent decrease in the expression of immobility.,,,[],[40476126]
1327,Tuberculosis incidence occurs at higher rates in more sparsely populated areas in the UK.,24241932,CONTRADICT,[6],[24241932 22194407]
1327,Tuberculosis incidence occurs at higher rates in more sparsely populated areas in the UK.,24241932,CONTRADICT,[7],[24241932 22194407]
1327,Tuberculosis incidence occurs at higher rates in more sparsely populated areas in the UK.,22194407,CONTRADICT,[3],[24241932 22194407]
1327,Tuberculosis incidence occurs at higher rates in more sparsely populated areas in the UK.,22194407,CONTRADICT,[9],[24241932 22194407]
1328,Tuberculosis-induced granulomas express different immune system protein signatures than the surrounding tissue.,3475317,SUPPORT,[4 5],[3475317]
1328,Tuberculosis-induced granulomas express different immune system protein signatures than the surrounding tissue.,3475317,SUPPORT,[7],[3475317]
1330,Tumor development occurs in conjunction with suppression of pro-inflammatory cytokines.,,,[],[14075252]
1331,Tumor development occurs in conjunction with upregulation of pro-inflammatory cytokines.,,,[],[14075252]
1333,Two variants of chromosome 6q21 are associated with radiation therapy-induced second malignancies in pediatric Hodgkin lymphoma patients.,1649738,SUPPORT,[1],[1649738]
1334,Type 1 Diabetes is associated with subtle perturbations in T reg development.,13940200,SUPPORT,[2],[13923140 13940200 11899391]
1334,Type 1 Diabetes is associated with subtle perturbations in T reg development.,13940200,SUPPORT,[3],[13923140 13940200 11899391]
1334,Type 1 Diabetes is associated with subtle perturbations in T reg development.,11899391,SUPPORT,[0],[13923140 13940200 11899391]
1340,Ultrasound guidance significantly reduces the number of needle insertion attempts necessary for a given procedure.,15482274,SUPPORT,[9],[15482274]
1340,Ultrasound guidance significantly reduces the number of needle insertion attempts necessary for a given procedure.,15482274,SUPPORT,[10],[15482274]
1341,Ultrasound guidance significantly reduces the number of traumatic procedures when attempting needle insertion.,15482274,SUPPORT,[7 8 9],[15482274]
1341,Ultrasound guidance significantly reduces the number of traumatic procedures when attempting needle insertion.,15482274,SUPPORT,[10],[15482274]
1342,Understanding epigenetic regulation of replication is essential for the reational design of episomally replicating vectors.,,,[],[8148122]
1345,Up-regulation of the p53 pathway and related molecular events speeds cancer progression.,,,[],[9559146]
1346,"Upon developing tyrosine-kinase inhibitor resistance, new mutations in epidermal growth factor receptors emerge and cause treatment failure.",9505402,SUPPORT,[1],[9505402]
1346,"Upon developing tyrosine-kinase inhibitor resistance, new mutations in epidermal growth factor receptors emerge and cause treatment failure.",9505402,SUPPORT,[3],[9505402]
1347,"Upon viral challenge, influenza-specific memory CD4+ T cells greatly diminish the early production of inflammatory chemokines in the lung.",19005293,CONTRADICT,[2],[19005293]
1348,"Upon viral challenge, influenza-specific memory CD4+ T cells greatly enhance the early production of inflammatory chemokines in the lung.",19005293,SUPPORT,[2],[19005293]
1349,Upregulation of PD1 causes the downmodulation of Satb1.,,,[],[5377642]
1350,Upregulation of PD1 causes the upregulation of Satb1.,,,[],[5377642]
1351,Upregulation of dynein in Drosophila neurons increases the number of microtubule plus-ends growing toward the cell body of each neuron.,28369117,CONTRADICT,[4],[28369117]
1353,Urbanization is an important risk factor related to the transmission of dengue fever.,,,[],[18816720]
1355,V-9302 inhibits antitumor responses by decreasing cell death and oxidative stress.,5256564,CONTRADICT,[4],[5256564]
1356,Vaccinating the gastrointestinal tract induces protection of rectal and vaginal mucosa.,13764090,SUPPORT,[1],[13764090]
1356,Vaccinating the gastrointestinal tract induces protection of rectal and vaginal mucosa.,13764090,SUPPORT,[3],[13764090]
1356,Vaccinating the gastrointestinal tract induces protection of rectal and vaginal mucosa.,13764090,SUPPORT,[5],[13764090]
1360,Varenicline monotherapy is more effective after 26 weeks of treatment compared to combination nicotine replacement therapies with varenicline or bupropion.,11614737,CONTRADICT,[9],[11614737]
1361,Varying expression levels of EBI2 affect the positioning and migration of B cells.,15488881,SUPPORT,[2 3],[15488881 15058155]
1361,Varying expression levels of EBI2 affect the positioning and migration of B cells.,15058155,SUPPORT,[3],[15488881 15058155]
1364,Venules have less significant tunica adventitia than arterioles.,,,[],[8290953]
1366,VgrG (Tssl) protein punctures membranes by forming a spike at the tip of the tube apparatus.,4406819,SUPPORT,[2 4],[4406819]
1367,Vitamin D deficiency effects birth weight.,2425364,SUPPORT,[10],[2425364]
1367,Vitamin D deficiency effects birth weight.,2425364,SUPPORT,[12],[2425364]
1371,Vitamin D is an important factor in the relationship between calcium and parathyroid hormone.,16256507,SUPPORT,[7],[16256507]
1371,Vitamin D is an important factor in the relationship between calcium and parathyroid hormone.,16256507,SUPPORT,[8],[16256507]
1372,Walking in traffic areas in London did not improve lung function in elderly adults.,21003930,SUPPORT,[10],[21003930]
1372,Walking in traffic areas in London did not improve lung function in elderly adults.,21003930,SUPPORT,[11 12],[21003930]
1372,Walking in traffic areas in London did not improve lung function in elderly adults.,21003930,SUPPORT,[15],[21003930]
1373,Walking in traffic areas in London improves lung function in elderly adults.,21003930,CONTRADICT,[10],[21003930]
1373,Walking in traffic areas in London improves lung function in elderly adults.,21003930,CONTRADICT,[11 12],[21003930]
1373,Walking in traffic areas in London improves lung function in elderly adults.,21003930,CONTRADICT,[15],[21003930]
1374,Weighed food records (WFR) result in high completion since they're cheap to run and impose low participant burden.,,,[],[21993510]
1375,Weighed food records (WFR) result in poor completion since they're costly to run and impose high participant burden.,,,[],[21993510]
1376,Whole brain radiotherapy increases the occurrence of new brain metastases.,3944632,CONTRADICT,[6],[3944632]
1376,Whole brain radiotherapy increases the occurrence of new brain metastases.,3944632,CONTRADICT,[10],[3944632]
1378,Women are more susceptible to death due to pneumonia when compared to men.,2488880,SUPPORT,[10],[2488880]
1380,Women with a lower birth weight are more likely to develop breast cancer later in life.,16322674,CONTRADICT,[5],[16322674 23557241 17450673]
1380,Women with a lower birth weight are more likely to develop breast cancer later in life.,16322674,CONTRADICT,[6],[16322674 23557241 17450673]
1380,Women with a lower birth weight are more likely to develop breast cancer later in life.,23557241,CONTRADICT,[6],[16322674 23557241 17450673]
1380,Women with a lower birth weight are more likely to develop breast cancer later in life.,17450673,CONTRADICT,[5],[16322674 23557241 17450673]
1381,YAP/TAZ is required in intestinal regeneration in mouse models of ulcerative colitis.,13481880,SUPPORT,[4],[13481880]
1381,YAP/TAZ is required in intestinal regeneration in mouse models of ulcerative colitis.,13481880,SUPPORT,[5],[13481880]
1383,aPKCz causes tumour suppression by affecting glutamine metabolism.,17755060,SUPPORT,[3],[17755060]
1383,aPKCz causes tumour suppression by affecting glutamine metabolism.,17755060,SUPPORT,[5],[17755060]
1386,cSMAC formation represses weak ligand signalling.,306006,CONTRADICT,[4],[306006]
1387,"eRNAs influence is linked to senescence, aging, and carcinogenesis.",,,[],[9669099]
1390,mcm 5 s 2 U is required for proper decoding of NNR codons in eukaryotes.,2890952,SUPPORT,[0],[2890952]
1391,miR-142-5P is a known regulator of raised body temperature.,6766459,SUPPORT,[5],[6766459]
1392,miR-142-5P is a temperature-sensitive microRNA (miRNA).,6766459,SUPPORT,[4 5],[6766459]
1393,miRNAs enforce homeostasis by suppressing low-level ''leaky'' transcription.,12440953,SUPPORT,[1],[ 2000038 12440953]
1394,miRNAs regulate a unique suite of mRNAs to maintain homeostasis in cells.,,,[],[2251426]
1397,p16INK4A degradation is  linked to an abnormal wound response caused by the microinvasive step of advanced Oral Potentially Malignant Lesions (OPMLs).,,,[],[17717391]
1398,p16INK4A degradation is encoded by CDKN2A.,,,[],[17717391]
1400,p75 NTR - associated cell death executor (NADE) interacts with the p75 NTR death domain,,,[],[14706752]
1401,qSOFA scores are associated with length of stay in emergency department patients.,,,[],[5185871]
1402,r-protein chaperones are found in complexes with their r-protein binding partners.,,,[],[8126244]
1403,siRNA knockdown of A20 accelerates tumor progression in an in vivo murine xenograft model.,33370,CONTRADICT,[6],[   33370 38355793]
1403,siRNA knockdown of A20 accelerates tumor progression in an in vivo murine xenograft model.,38355793,CONTRADICT,[7],[   33370 38355793]
1403,siRNA knockdown of A20 accelerates tumor progression in an in vivo murine xenograft model.,38355793,CONTRADICT,[8],[   33370 38355793]
1403,siRNA knockdown of A20 accelerates tumor progression in an in vivo murine xenograft model.,38355793,CONTRADICT,[9],[   33370 38355793]
1404,siRNA knockdown of A20 slows tumor progression in an in vivo murine xenograft model.,33370,SUPPORT,[6],[   33370 38355793]
1404,siRNA knockdown of A20 slows tumor progression in an in vivo murine xenograft model.,38355793,SUPPORT,[7],[   33370 38355793]
